Time	Disparo_ab	Disparo_ac	Disparo_ba	Disparo_bc	Disparo_ca	Disparo_cb
0.33100000000000024	0	0	0	0	1	0
0.33150000000000024	0	0	0	0	1	0
0.33200000000000024	0	0	0	0	0	0
0.33250000000000024	0	0	0	0	0	0
0.33300000000000024	0	0	0	0	0	0
0.33350000000000024	0	0	0	0	0	0
0.33400000000000024	0	0	0	0	0	1
0.33450000000000024	0	0	0	0	0	1
0.33500000000000024	0	0	0	0	0	0
0.33550000000000024	0	0	0	0	0	0
0.33600000000000024	0	0	0	0	0	0
0.33650000000000024	0	0	0	0	0	0
0.33700000000000024	1	0	0	0	0	0
0.33750000000000024	1	0	0	0	0	0
0.33800000000000024	0	0	0	0	0	0
0.33850000000000025	0	0	0	0	0	0
0.33900000000000025	0	0	0	0	0	0
0.33950000000000025	0	1	0	0	0	0
0.34000000000000025	0	1	0	0	0	0
0.34050000000000025	0	0	0	0	0	0
0.34100000000000025	0	0	0	0	0	0
0.34150000000000025	0	0	0	0	0	0
0.34200000000000025	0	0	0	0	0	0
0.34250000000000025	0	0	0	1	0	0
0.34300000000000025	0	0	0	1	0	0
0.34350000000000025	0	0	0	0	0	0
0.34400000000000025	0	0	0	0	0	0
0.34450000000000025	0	0	0	0	0	0
0.34500000000000025	0	0	1	0	0	0
0.34550000000000025	0	0	1	0	0	0
0.34600000000000025	0	0	0	0	0	0
0.34650000000000025	0	0	0	0	0	0
0.34700000000000025	0	0	0	0	0	0
0.34750000000000025	0	0	0	0	0	0
0.34800000000000025	0	0	0	0	1	0
0.34850000000000025	0	0	0	0	1	0
0.34900000000000025	0	0	0	0	0	0
0.34950000000000025	0	0	0	0	0	0
0.35000000000000026	0	0	0	0	0	0
0.35050000000000026	0	0	0	0	0	1
0.35100000000000026	0	0	0	0	0	1
0.35150000000000026	0	0	0	0	0	0
0.35200000000000026	0	0	0	0	0	0
0.35250000000000026	0	0	0	0	0	0
0.35300000000000026	0	0	0	0	0	0
0.35350000000000026	1	0	0	0	0	0
0.35400000000000026	1	0	0	0	0	0
0.35450000000000026	0	0	0	0	0	0
0.35500000000000026	0	0	0	0	0	0
0.35550000000000026	0	0	0	0	0	0
0.35600000000000026	0	0	0	0	0	0
0.35650000000000026	0	1	0	0	0	0
0.35700000000000026	0	1	0	0	0	0
0.35750000000000026	0	0	0	0	0	0
0.35800000000000026	0	0	0	0	0	0
0.35850000000000026	0	0	0	0	0	0
0.35900000000000026	0	0	0	1	0	0
0.35950000000000026	0	0	0	1	0	0
0.36000000000000026	0	0	0	0	0	0
0.36050000000000026	0	0	0	0	0	0
0.36100000000000027	0	0	0	0	0	0
0.36150000000000027	0	0	1	0	0	0
0.36200000000000027	0	0	1	0	0	0
0.36250000000000027	0	0	0	0	0	0
0.36300000000000027	0	0	0	0	0	0
0.36350000000000027	0	0	0	0	0	0
0.36400000000000027	0	0	0	0	0	0
0.36450000000000027	0	0	0	0	1	0
0.36500000000000027	0	0	0	0	1	0
0.36550000000000027	0	0	0	0	0	0
0.36600000000000027	0	0	0	0	0	0
0.36650000000000027	0	0	0	0	0	0
0.36700000000000027	0	0	0	0	0	0
0.36750000000000027	0	0	0	0	0	1
0.36800000000000027	0	0	0	0	0	1
0.36850000000000027	0	0	0	0	0	0
0.36900000000000027	0	0	0	0	0	0
0.36950000000000027	0	0	0	0	0	0
0.37000000000000027	1	0	0	0	0	0
0.37050000000000027	1	0	0	0	0	0
0.37100000000000027	0	0	0	0	0	0
0.37150000000000027	0	0	0	0	0	0
0.37200000000000027	0	0	0	0	0	0
0.37250000000000028	0	0	0	0	0	0
0.37300000000000028	0	1	0	0	0	0
0.37350000000000028	0	1	0	0	0	0
0.37400000000000028	0	0	0	0	0	0
0.37450000000000028	0	0	0	0	0	0
0.37500000000000028	0	0	0	0	0	0
0.37550000000000028	0	0	0	1	0	0
0.37600000000000028	0	0	0	1	0	0
0.37650000000000028	0	0	0	0	0	0
0.37700000000000028	0	0	0	0	0	0
0.37750000000000028	0	0	0	0	0	0
0.37800000000000028	0	0	0	0	0	0
0.37850000000000028	0	0	1	0	0	0
0.37900000000000028	0	0	1	0	0	0
0.37950000000000028	0	0	0	0	0	0
0.38000000000000028	0	0	0	0	0	0
0.38050000000000028	0	0	0	0	0	0
0.38100000000000028	0	0	0	0	0	0
0.38150000000000028	0	0	0	0	1	0
0.38200000000000028	0	0	0	0	1	0
0.38250000000000028	0	0	0	0	0	0
0.38300000000000028	0	0	0	0	0	0
0.38350000000000029	0	0	0	0	0	0
0.38400000000000029	0	0	0	0	0	1
0.38450000000000029	0	0	0	0	0	1
0.38500000000000029	0	0	0	0	0	0
0.38550000000000029	0	0	0	0	0	0
0.38600000000000029	0	0	0	0	0	0
0.38650000000000029	1	0	0	0	0	0
0.38700000000000029	1	0	0	0	0	0
0.38750000000000029	0	0	0	0	0	0
0.38800000000000029	0	0	0	0	0	0
0.38850000000000029	0	0	0	0	0	0
0.38900000000000029	0	0	0	0	0	0
0.38950000000000029	0	1	0	0	0	0
0.39000000000000029	0	1	0	0	0	0
0.39050000000000029	0	0	0	0	0	0
0.39100000000000029	0	0	0	0	0	0
0.39150000000000029	0	0	0	0	0	0
0.39200000000000029	0	0	0	0	0	0
0.39250000000000029	0	0	0	1	0	0
0.39300000000000029	0	0	0	1	0	0
0.39350000000000029	0	0	0	0	0	0
0.39400000000000029	0	0	0	0	0	0
0.39450000000000029	0	0	0	0	0	0
0.3950000000000003	0	0	1	0	0	0
0.3955000000000003	0	0	1	0	0	0
0.3960000000000003	0	0	0	0	0	0
0.3965000000000003	0	0	0	0	0	0
0.3970000000000003	0	0	0	0	0	0
0.3975000000000003	0	0	0	0	0	0
0.3980000000000003	0	0	0	0	1	0
0.3985000000000003	0	0	0	0	1	0
0.3990000000000003	0	0	0	0	0	0
0.3995000000000003	0	0	0	0	0	0
0.4000000000000003	0	0	0	0	0	0
0.4005000000000003	0	0	0	0	0	1
0.4010000000000003	0	0	0	0	0	1
0.4015000000000003	0	0	0	0	0	0
0.4020000000000003	0	0	0	0	0	0
0.4025000000000003	0	0	0	0	0	0
0.4030000000000003	0	0	0	0	0	0
0.4035000000000003	1	0	0	0	0	0
0.4040000000000003	1	0	0	0	0	0
0.4045000000000003	0	0	0	0	0	0
0.4050000000000003	0	0	0	0	0	0
0.4055000000000003	0	0	0	0	0	0
0.40600000000000031	0	0	0	0	0	0
0.40650000000000031	0	1	0	0	0	0
0.40700000000000031	0	1	0	0	0	0
0.40750000000000031	0	0	0	0	0	0
0.40800000000000031	0	0	0	0	0	0
0.40850000000000031	0	0	0	0	0	0
0.40900000000000031	0	0	0	1	0	0
0.40950000000000031	0	0	0	1	0	0
0.41000000000000031	0	0	0	0	0	0
0.41050000000000031	0	0	0	0	0	0
0.41100000000000031	0	0	0	0	0	0
0.41150000000000031	0	0	1	0	0	0
0.41200000000000031	0	0	1	0	0	0
0.41250000000000031	0	0	0	0	0	0
0.41300000000000031	0	0	0	0	0	0
0.41350000000000031	0	0	0	0	0	0
0.41400000000000031	0	0	0	0	0	0
0.41450000000000031	0	0	0	0	1	0
0.41500000000000031	0	0	0	0	1	0
0.41550000000000031	0	0	0	0	0	0
0.41600000000000031	0	0	0	0	0	0
0.41650000000000031	0	0	0	0	0	0
0.41700000000000031	0	0	0	0	0	0
0.41750000000000032	0	0	0	0	0	1
0.41800000000000032	0	0	0	0	0	1
0.41850000000000032	0	0	0	0	0	0
0.41900000000000032	0	0	0	0	0	0
0.41950000000000032	0	0	0	0	0	0
0.42000000000000032	1	0	0	0	0	0
0.42050000000000032	1	0	0	0	0	0
0.42100000000000032	0	0	0	0	0	0
0.42150000000000032	0	0	0	0	0	0
0.42200000000000032	0	0	0	0	0	0
0.42250000000000032	0	0	0	0	0	0
0.42300000000000032	0	1	0	0	0	0
0.42350000000000032	0	1	0	0	0	0
0.42400000000000032	0	0	0	0	0	0
0.42450000000000032	0	0	0	0	0	0
0.42500000000000032	0	0	0	0	0	0
0.42550000000000032	0	0	0	1	0	0
0.42600000000000032	0	0	0	1	0	0
0.42650000000000032	0	0	0	0	0	0
0.42700000000000032	0	0	0	0	0	0
0.42750000000000032	0	0	0	0	0	0
0.42800000000000032	0	0	0	0	0	0
0.42850000000000033	0	0	1	0	0	0
0.42900000000000033	0	0	1	0	0	0
0.42950000000000033	0	0	0	0	0	0
0.43000000000000033	0	0	0	0	0	0
0.43050000000000033	0	0	0	0	0	0
0.43100000000000033	0	0	0	0	0	0
0.43150000000000033	0	0	0	0	1	0
0.43200000000000033	0	0	0	0	1	0
0.43250000000000033	0	0	0	0	0	0
0.43300000000000033	0	0	0	0	0	0
0.43350000000000033	0	0	0	0	0	0
0.43400000000000033	0	0	0	0	0	1
0.43450000000000033	0	0	0	0	0	1
0.43500000000000033	0	0	0	0	0	0
0.43550000000000033	0	0	0	0	0	0
0.43600000000000033	0	0	0	0	0	0
0.43650000000000033	1	0	0	0	0	0
0.43700000000000033	1	0	0	0	0	0
0.43750000000000033	0	0	0	0	0	0
0.43800000000000033	0	0	0	0	0	0
0.43850000000000033	0	0	0	0	0	0
0.43900000000000033	0	0	0	0	0	0
0.43950000000000033	0	1	0	0	0	0
0.44000000000000034	0	1	0	0	0	0
0.44050000000000034	0	0	0	0	0	0
0.44100000000000034	0	0	0	0	0	0
0.44150000000000034	0	0	0	0	0	0
0.44200000000000034	0	0	0	0	0	0
0.44250000000000034	0	0	0	1	0	0
0.44300000000000034	0	0	0	1	0	0
0.44350000000000034	0	0	0	0	0	0
0.44400000000000034	0	0	0	0	0	0
0.44450000000000034	0	0	0	0	0	0
0.44500000000000034	0	0	1	0	0	0
0.44550000000000034	0	0	1	0	0	0
0.44600000000000034	0	0	0	0	0	0
0.44650000000000034	0	0	0	0	0	0
0.44700000000000034	0	0	0	0	0	0
0.44750000000000034	0	0	0	0	0	0
0.44800000000000034	0	0	0	0	1	0
0.44850000000000034	0	0	0	0	1	0
0.44900000000000034	0	0	0	0	0	0
0.44950000000000034	0	0	0	0	0	0
0.45000000000000034	0	0	0	0	0	0
0.45050000000000034	0	0	0	0	0	1
0.45100000000000035	0	0	0	0	0	1
0.45150000000000035	0	0	0	0	0	0
0.45200000000000035	0	0	0	0	0	0
0.45250000000000035	0	0	0	0	0	0
0.45300000000000035	0	0	0	0	0	0
0.45350000000000035	1	0	0	0	0	0
0.45400000000000035	1	0	0	0	0	0
0.45450000000000035	0	0	0	0	0	0
0.45500000000000035	0	0	0	0	0	0
0.45550000000000035	0	0	0	0	0	0
0.45600000000000035	0	0	0	0	0	0
0.45650000000000035	0	1	0	0	0	0
0.45700000000000035	0	1	0	0	0	0
0.45750000000000035	0	0	0	0	0	0
0.45800000000000035	0	0	0	0	0	0
0.45850000000000035	0	0	0	0	0	0
0.45900000000000035	0	0	0	1	0	0
0.45950000000000035	0	0	0	1	0	0
0.46000000000000035	0	0	0	0	0	0
0.46050000000000035	0	0	0	0	0	0
0.46100000000000035	0	0	0	0	0	0
0.46150000000000035	0	0	1	0	0	0
0.46200000000000035	0	0	1	0	0	0
0.46250000000000036	0	0	0	0	0	0
0.46300000000000036	0	0	0	0	0	0
0.46350000000000036	0	0	0	0	0	0
0.46400000000000036	0	0	0	0	0	0
0.46450000000000036	0	0	0	0	1	0
0.46500000000000036	0	0	0	0	1	0
0.46550000000000036	0	0	0	0	0	0
0.46600000000000036	0	0	0	0	0	0
0.46650000000000036	0	0	0	0	0	0
0.46700000000000036	0	0	0	0	0	0
0.46750000000000036	0	0	0	0	0	1
0.46800000000000036	0	0	0	0	0	1
0.46850000000000036	0	0	0	0	0	0
0.46900000000000036	0	0	0	0	0	0
0.46950000000000036	0	0	0	0	0	0
0.47000000000000036	1	0	0	0	0	0
0.47050000000000036	1	0	0	0	0	0
0.47100000000000036	0	0	0	0	0	0
0.47150000000000036	0	0	0	0	0	0
0.47200000000000036	0	0	0	0	0	0
0.47250000000000036	0	0	0	0	0	0
0.47300000000000036	0	1	0	0	0	0
0.47350000000000037	0	1	0	0	0	0
0.47400000000000037	0	0	0	0	0	0
0.47450000000000037	0	0	0	0	0	0
0.47500000000000037	0	0	0	0	0	0
0.47550000000000037	0	0	0	1	0	0
0.47600000000000037	0	0	0	1	0	0
0.47650000000000037	0	0	0	0	0	0
0.47700000000000037	0	0	0	0	0	0
0.47750000000000037	0	0	0	0	0	0
0.47800000000000037	0	0	0	0	0	0
0.47850000000000037	0	0	1	0	0	0
0.47900000000000037	0	0	1	0	0	0
0.47950000000000037	0	0	0	0	0	0
0.48000000000000037	0	0	0	0	0	0
0.48050000000000037	0	0	0	0	0	0
0.48100000000000037	0	0	0	0	0	0
0.48150000000000037	0	0	0	0	1	0
0.48200000000000037	0	0	0	0	1	0
0.48250000000000037	0	0	0	0	0	0
0.48300000000000037	0	0	0	0	0	0
0.48350000000000037	0	0	0	0	0	0
0.48400000000000037	0	0	0	0	0	1
0.48450000000000037	0	0	0	0	0	1
0.48500000000000038	0	0	0	0	0	0
0.48550000000000038	0	0	0	0	0	0
0.48600000000000038	0	0	0	0	0	0
0.48650000000000038	1	0	0	0	0	0
0.48700000000000038	1	0	0	0	0	0
0.48750000000000038	0	0	0	0	0	0
0.48800000000000038	0	0	0	0	0	0
0.48850000000000038	0	0	0	0	0	0
0.48900000000000038	0	0	0	0	0	0
0.48950000000000038	0	1	0	0	0	0
0.49000000000000038	0	1	0	0	0	0
0.49050000000000038	0	0	0	0	0	0
0.49100000000000038	0	0	0	0	0	0
0.49150000000000038	0	0	0	0	0	0
0.49200000000000038	0	0	0	0	0	0
0.49250000000000038	0	0	0	1	0	0
0.49300000000000038	0	0	0	1	0	0
0.49350000000000038	0	0	0	0	0	0
0.49400000000000038	0	0	0	0	0	0
0.49450000000000038	0	0	0	0	0	0
0.49500000000000038	0	0	0	0	0	0
0.49550000000000038	0	0	1	0	0	0
0.49600000000000039	0	0	1	0	0	0
0.49650000000000039	0	0	0	0	0	0
0.49700000000000039	0	0	0	0	0	0
0.49750000000000039	0	0	0	0	0	0
0.49800000000000039	0	0	0	0	1	0
0.49850000000000039	0	0	0	0	1	0
0.49900000000000039	0	0	0	0	0	0
0.49950000000000039	0	0	0	0	0	0
0.50000000000000033	0	0	0	0	0	0
